1,1/1/10,17984201
1036,10/10/12,90132893
1037,10/11/12,13630881
1038,10/12/12,90066382
1039,10/13/12,16210896
1040,10/14/12,83218541
1041,10/15/12,66272936
1042,10/16/12,82905253
1043,10/17/12,11291663
1044,10/18/12,31574919
1045,10/19/12,80878577
1046,10/20/12,26784416
1047,10/21/12,57981980
1048,10/22/12,89853192
1049,10/23/12,83898012
1050,10/24/12,56089225
1051,10/25/12,30211472
1052,10/26/12,2062565
1053,10/27/12,30888564
1054,10/28/12,5318485
1055,10/29/12,21117580
1056,10/30/12,17767234
1057,10/31/12,24201033
1058,11/1/12,91346827
1059,11/2/12,95633573
1060,11/3/12,21439837
1061,11/4/12,43831611
1062,11/5/12,83218541
1063,11/6/12,82023625
1064,11/7/12,51168125
1065,11/8/12,67731801
1066,11/9/12,3950560
1067,11/10/12,1905045
1068,11/11/12,93034139
1069,11/12/12,49049938
1070,11/13/12,81255831
1071,11/14/12,24927141
1072,11/15/12,27651757
1073,11/16/12,45759809
1074,11/17/12,97472473
1075,11/18/12,28752538
1076,11/18/12,45976249
1077,11/19/12,83372796
1078,11/20/12,2201900
1079,11/21/12,33082380
1080,11/22/12,9314319
1081,11/23/12,4541598
1082,11/24/12,89853192
1083,11/25/12,4227288
1084,11/26/12,5397487
1085,11/27/12,36736368
1086,11/28/12,75542210
1087,11/29/12,83962173
1088,11/30/12,63242052
1089,12/1/12,55300969
1090,12/2/12,22508034
1091,12/3/12,75672728
1092,12/4/12,91271580
1093,12/5/12,98107728
1094,12/6/12,91746217
1095,12/7/12,7524541
1096,12/8/12,69480216
1097,12/9/12,2100042
1098,12/9/12,38540530
1099,12/10/12,22508034
1100,12/11/12,32963871
1101,12/12/12,78548173
1102,12/13/12,9586787
1103,12/14/12,40937027
1104,12/15/12,11159788
1105,12/16/12,32602485
1106,12/17/12,85790898
1107,12/18/12,96702952
1108,12/19/12,96845635
1109,12/20/12,72231412
1110,12/21/12,33872149
1111,12/22/12,90066382
1112,12/23/12,98391185
1113,12/24/12,24351002
1114,12/25/12,98497822
1115,12/26/12,19231313
1116,12/27/12,68084235
1117,12/28/12,41061074
1118,12/29/12,77045622
1119,12/30/12,92496558
1120,12/31/12,69804008
1121,1/1/13,93767019
1122,1/2/13,6317212
1123,1/3/13,17865149
1124,1/4/13,23762180
1125,1/5/13,95156199
1126,1/6/13,47774458
1127,1/7/13,81688363
1128,1/8/13,64153401
1129,1/9/13,33748846
1130,1/10/13,25262465
1131,1/11/13,55176227
1132,1/12/13,22508034
1133,1/12/13,2584455
1134,1/13/13,81255831
1135,1/14/13,71844137
1136,1/15/13,27230087
1137,1/16/13,62360903
1138,1/17/13,31932274
1139,1/18/13,9222932
1140,1/19/13,73839757
1141,1/20/13,50381386
1142,1/21/13,18421450
1143,1/22/13,96363930
1144,1/23/13,7633587
1145,1/24/13,26547348
1146,1/25/13,32955035
1147,1/26/13,20439220
1148,1/27/13,37341244
1149,1/28/13,72976933
1150,1/29/13,18592086
1151,1/30/13,93129903
1152,1/31/13,13506208
1153,1/31/13,20769480
1154,2/1/13,33226705
1155,2/2/13,59452825
1156,2/3/13,84448920
1157,2/4/13,38768145
1158,2/5/13,41250712
1159,2/6/13,20769480
1160,2/7/13,95870669
1161,2/8/13,48208830
1162,2/9/13,6465482
1163,2/10/13,65745321
1164,2/11/13,33732860
1165,2/12/13,96956738
1166,2/13/13,4450382
1167,2/14/13,87652783
1168,2/15/13,13688511
1169,2/16/13,24307805
1170,2/16/13,82470125
1171,2/17/13,47079810
1172,2/18/13,36659093
1173,2/19/13,89719232
1174,2/20/13,28752538
1175,2/21/13,77397967
1176,2/22/13,35463791
1177,2/23/13,95843255
1178,2/24/13,49528224
1179,2/25/13,73890948
1180,2/26/13,10697152
1181,2/27/13,54680825
1182,2/28/13,7569049
1183,3/1/13,54625058
1184,3/2/13,5196976
1185,3/3/13,98833229
1186,3/4/13,5721527
1187,3/5/13,28326914
1188,3/6/13,83962173
1189,3/7/13,35608498
1190,3/8/13,19324963
1191,3/9/13,7740090
1192,3/9/13,39676797
1193,3/10/13,55061392
1194,3/11/13,78548173
1195,3/12/13,68548725
1196,3/13/13,46533538
1197,3/13/13,9679697
1198,3/14/13,55982742
1199,3/15/13,16322764
1200,3/16/13,88191888
1201,3/17/13,30625
1202,3/18/13,90148194
1203,3/19/13,67732238
1204,3/20/13,83372796
1205,3/21/13,98107728
1206,3/22/13,5884795
1207,3/23/13,83930644
1208,3/24/13,88326552
1209,3/25/13,62733847
1210,3/26/13,80062180
1211,3/27/13,44444515
1212,3/28/13,85121456
1213,3/29/13,93095924
1214,3/30/13,81948831
1215,3/31/13,31932274
1216,4/1/13,94212944
1217,4/2/13,46545096
1218,4/3/13,27833162
1219,4/4/13,19231313
1220,4/5/13,68677409
1221,4/6/13,31789373
1222,4/7/13,23610432
1223,4/8/13,70310085
1224,4/9/13,93767019
1225,4/10/13,58050906
1226,4/11/13,55982742
1227,4/12/13,96941296
1228,4/13/13,82023625
1229,4/14/13,17984201
1230,4/15/13,71174082
1231,4/16/13,5057444
1232,4/17/13,3576588
1233,4/18/13,63242052
1234,4/19/13,31830598
1235,4/20/13,46545096
1236,4/21/13,38540530
1237,4/22/13,39274909
1238,4/23/13,29939622
1239,4/24/13,80275692
1240,4/25/13,12562275
1241,4/26/13,38768145
1242,4/27/13,64373385
1243,4/27/13,10302629
1244,4/28/13,47490583
1245,4/29/13,63283295
1246,4/30/13,23777632
1247,5/1/13,59920468
1248,5/2/13,59875222
1249,5/3/13,3063103
1250,5/4/13,86486602
1251,5/5/13,4373953
1252,5/6/13,76239539
1253,5/7/13,8559820
1254,5/8/13,40126016
1255,5/9/13,28716630
1256,5/10/13,19479496
1257,5/11/13,83716714
1258,5/12/13,55556011
1259,5/13/13,96339218
1260,5/14/13,45348140
1261,5/15/13,17783333
1262,5/16/13,57023524
1263,5/17/13,20109606
1264,5/18/13,45559700
1265,5/19/13,36852459
1266,5/20/13,97946701
1267,5/21/13,54909367
1268,5/22/13,91346827
1269,5/23/13,46787587
1270,5/24/13,32669835
1271,5/25/13,8761173
1272,5/26/13,32531951
1273,5/27/13,69480216
1274,5/28/13,98833229
1275,5/29/13,98234260
1276,5/30/13,14059738
1277,5/31/13,83888944
1278,6/1/13,3849667
1279,6/2/13,40937027
1280,6/3/13,15948475
1281,6/4/13,5830620
1282,6/5/13,71441995
1283,6/6/13,55571284
1284,6/7/13,26159229
1285,6/8/13,49049938
1286,6/9/13,33886611
1287,6/10/13,573404
1288,6/11/13,67411720
1289,6/12/13,94624038
1290,6/13/13,62869151
1291,6/14/13,55556011
1292,6/15/13,98435149
1293,6/16/13,5273775
1294,6/17/13,79233001
1295,6/18/13,99577484
1296,6/19/13,49641076
1297,6/20/13,9415292
1298,6/21/13,3849667
1299,6/22/13,8880448
1300,6/23/13,62733847
1301,6/24/13,69765753
1302,6/25/13,50865319
1303,6/26/13,29701843
1304,6/27/13,1289515
1305,6/28/13,97265336
1306,6/28/13,36852459
1307,6/29/13,48208830
1308,6/30/13,85208188
1309,7/1/13,95633573
1310,7/2/13,38834734
1311,7/2/13,35531927
1312,7/3/13,81908691
1313,7/4/13,98391185
1314,7/5/13,39653755
1315,7/6/13,74927928
1316,7/7/13,13643552
1317,7/8/13,13643552
1318,7/9/13,68084235
1319,7/10/13,92496558
1320,7/11/13,22485243
1321,7/12/13,9314319
1322,7/13/13,28731592
1323,7/14/13,13688511
1324,7/15/13,59348998
1325,7/16/13,38857488
1326,7/17/13,52525842
1327,7/18/13,82489027
1328,7/19/13,34723374
1329,7/20/13,94610098
1330,7/21/13,56089225
1331,7/22/13,92552376
1332,7/23/13,67267410
1333,7/24/13,4541598
1334,7/25/13,13272697
1335,7/26/13,66016081
1336,7/27/13,14497663
1337,7/28/13,22679114
1338,7/29/13,78564706
1339,7/30/13,82349085
1340,7/31/13,45163312
1341,8/1/13,51145621
1342,8/2/13,65901997
1343,8/3/13,73847681
1344,8/4/13,10513915
1345,8/5/13,25499412
1346,8/6/13,99462010
1347,8/7/13,54625058
1348,8/8/13,32833057
1349,8/9/13,72334820
1350,8/10/13,32541597
1351,8/11/13,88266335
1352,8/12/13,93165616
1353,8/13/13,98234260
1354,8/14/13,67872712
1355,8/15/13,24538413
1356,8/16/13,57364817
1357,8/17/13,82346705
1358,8/18/13,75511970
1359,8/19/13,52866664
1360,8/20/13,90324123
1361,8/21/13,50203477
1362,8/22/13,84862981
1363,8/23/13,34320242
1364,8/24/13,20554892
1365,8/25/13,3950560
1366,8/26/13,96941296
1367,8/27/13,93174745
1368,8/28/13,31932274
1369,8/29/13,69804008
1370,8/30/13,64789566
1371,8/31/13,75540597
1372,9/1/13,59190892
1373,9/2/13,27199765
1374,9/3/13,56009788
1375,9/4/13,32737958
1376,9/5/13,22794153
1377,9/6/13,98870401
1378,9/7/13,31311396
1379,9/8/13,8880448
1380,9/9/13,65992130
1381,9/10/13,3672705
1382,9/11/13,43883805
1383,9/12/13,72709352
1384,9/13/13,66909660
1385,9/14/13,60675339
1386,9/15/13,9415292
1387,9/16/13,58127138
1388,9/17/13,13861803
1389,9/18/13,5133287
1390,9/19/13,63708793
1391,9/20/13,26508465
1392,9/21/13,22316492
1393,9/22/13,50913135
1394,9/23/13,85567142
1395,9/24/13,30561846
1396,9/25/13,59026449
1397,9/26/13,63708793
1398,9/27/13,82025773
1399,9/28/13,99256334
1400,9/29/13,33780107
1401,9/30/13,39475032
1402,10/1/13,20321749
1403,10/2/13,3395467
1404,10/3/13,90969347
1405,10/4/13,40343594
1406,10/5/13,57364817
1407,10/6/13,30965292
1408,10/7/13,24057171
1409,10/8/13,71612300
1410,10/9/13,24386478
1411,10/10/13,18865182
1412,10/11/13,94741783
1413,10/12/13,62899972
1414,10/13/13,30041838
1415,10/14/13,59920468
1416,10/15/13,40343594
1417,10/15/13,31311396
1418,10/16/13,19052991
1419,10/17/13,46635783
1420,10/18/13,14267208
1421,10/19/13,13430683
1422,10/20/13,2731827
1423,10/21/13,6317212
1424,10/22/13,30041838
1425,10/23/13,92350504
1426,10/24/13,60792939
1427,10/25/13,94511236
1428,10/26/13,74927928
1429,10/27/13,23056074
1430,10/28/13,73839757
1431,10/29/13,33665308
1432,10/30/13,18592086
1433,10/31/13,82457579
1434,11/1/13,1905045
1435,11/2/13,88833465
1436,11/3/13,75866859
1437,11/4/13,14109378
1438,11/5/13,254791
1439,11/6/13,32541597
1440,11/7/13,36597528
1441,11/8/13,17372400
1442,11/9/13,59452825
1443,11/10/13,57023524
1444,11/11/13,81688363
1445,11/12/13,87601164
1446,11/13/13,62899972
1447,11/14/13,26738851
1448,11/15/13,78685379
1449,11/16/13,83461978
1450,11/17/13,77175081
1451,11/18/13,39653755
1452,11/19/13,19721036
1453,11/20/13,70079562
1454,11/21/13,29163103
1455,11/22/13,90132893
1456,11/22/13,23811537
1457,11/23/13,69283250
1458,11/24/13,63591769
1459,11/25/13,85161771
1460,11/26/13,68184498
1461,11/27/13,30888564
1462,11/28/13,83888944
1463,11/29/13,13869388
1464,11/30/13,15071456
1465,12/1/13,14109378
1466,12/2/13,71925645
1467,12/3/13,98561410
1468,12/4/13,1905045
1469,12/5/13,96363930
1470,12/5/13,30650068
1471,12/6/13,42842139
1472,12/7/13,93064017
1473,12/8/13,33732860
1474,12/9/13,11324866
1475,12/10/13,48750155
1476,12/11/13,44649616
1477,12/12/13,69116927
1478,12/13/13,68799845
1479,12/14/13,23762180
1480,12/15/13,99664559
1481,12/16/13,87704380
1482,12/17/13,92350504
1483,12/18/13,88266335
1484,12/19/13,22485243
1485,12/20/13,31932274
1486,12/21/13,85209508
1487,12/22/13,83716714
1488,12/23/13,20769480
1489,12/24/13,69365186
1490,12/25/13,16404956
1491,12/26/13,82540285
1492,12/27/13,53386032
1493,12/28/13,29201041
1494,12/29/13,65934176
1495,12/30/13,90324123
1496,12/31/13,73861772
1497,1/1/14,79635437
1498,1/2/14,57976977
1499,1/3/14,69154409
1500,1/4/14,91259529
1501,1/5/14,9502171
1502,1/6/14,55422654
1503,1/7/14,32509041
1504,1/8/14,85209508
1505,1/9/14,35024161
1506,1/10/14,37341244
1507,1/11/14,15573911
1508,1/12/14,34723374
1509,1/13/14,88992806
1510,1/14/14,78766659
1511,1/15/14,13630881
1512,1/16/14,16012008
1513,1/17/14,1712896
1514,1/18/14,58770611
1515,1/19/14,12870974
1516,1/20/14,85208188
1517,1/21/14,98435149
1518,1/22/14,88137490
1519,1/23/14,27230087
1520,1/24/14,75672728
1521,1/25/14,69116927
1522,1/26/14,99856101
1523,1/27/14,75511970
1524,1/27/14,78766659
1525,1/28/14,94713779
1526,1/29/14,93110636
1527,1/30/14,34658080
1528,1/31/14,21300998
1529,2/1/14,33082380
1530,2/2/14,7120398
1531,2/3/14,41493948
1532,2/4/14,30561846
1533,2/5/14,17767234
1534,2/6/14,22514635
1535,2/7/14,25292223
1536,2/8/14,22514635
1537,2/9/14,3073302
1538,2/10/14,60449335
1539,2/11/14,32130771
1540,2/12/14,5719660
1541,2/13/14,40353165
1542,2/14/14,30337664
1543,2/15/14,40353165
1544,2/16/14,69802744
1545,2/17/14,8636799
1546,2/18/14,73363124
1547,2/19/14,90132893
1548,2/20/14,32737958
1549,2/21/14,746108
1550,2/22/14,71284007
1551,2/23/14,41250712
1552,2/24/14,45832852
1553,2/25/14,13475152
1554,2/26/14,39854186
1555,2/27/14,99606006
1556,2/28/14,22886602
1557,3/1/14,33214214
1558,3/2/14,4780924
1559,3/3/14,22886602
1560,3/4/14,1905045
1561,3/5/14,88137490
1562,3/5/14,7740090
1563,3/6/14,26321062
1564,3/7/14,24457537
1565,3/8/14,20439220
1566,3/9/14,43543557
1567,3/10/14,81273988
1568,3/11/14,52462892
1569,3/12/14,33082380
1570,3/13/14,11970177
1571,3/14/14,88992806
1572,3/15/14,96702952
1573,3/16/14,45163312
1574,3/17/14,40937027
1575,3/18/14,16981772
1576,3/19/14,92057578
1577,3/20/14,72334820
1578,3/21/14,96270326
1579,3/22/14,31311396
1580,3/23/14,71677481
1581,3/24/14,28867985
1582,3/25/14,9222932
1583,3/26/14,97316281
1584,3/27/14,3063103
1585,3/28/14,76249533
1586,3/29/14,69488592
1587,3/30/14,7450604
1588,3/31/14,28716630
1589,4/1/14,59913279
1590,4/2/14,46533538
1591,4/3/14,68799845
1592,4/4/14,6515930
1593,4/5/14,30211472
1594,4/6/14,96702952
1595,4/7/14,90949835
1596,4/8/14,96995726
1597,4/9/14,39676797
1598,4/10/14,36861184
1599,4/11/14,99108098
1600,4/12/14,22878417
1601,4/13/14,33214214
1602,4/14/14,69283250
1603,4/15/14,73889021
1604,4/16/14,48750155
1605,4/17/14,52834786
1606,4/18/14,75681320
1607,4/19/14,40390559
1608,4/20/14,76047291
1609,4/21/14,89823824
1610,4/22/14,68676540
1611,4/23/14,7569049
1612,4/24/14,59875222
1613,4/25/14,45976249
1614,4/26/14,67267410
1615,4/27/14,88296993
1616,4/28/14,31381479
1617,4/29/14,94434568
1618,4/30/14,59122062
1619,5/1/14,73363124
1620,5/2/14,45659540
1621,5/3/14,31311396
1622,5/4/14,56911549
1623,5/5/14,86039133
1624,5/6/14,98668316
1625,5/7/14,69342200
1626,5/8/14,90148194
1627,5/9/14,64674663
1628,5/10/14,36852459
1629,5/11/14,71375462
1630,5/12/14,42150456
1631,5/13/14,83372796
1632,5/14/14,8453397
1633,5/15/14,17865149
1634,5/16/14,36736368
1635,5/17/14,16322764
1636,5/18/14,50777453
1637,5/19/14,85475379
1638,5/20/14,59348998
1639,5/20/14,39793616
1640,5/21/14,28911064
1641,5/22/14,96339218
1642,5/23/14,97472473
1643,5/24/14,34723374
1644,5/25/14,46635783
1645,5/26/14,35339748
1646,5/27/14,7946990
1647,5/28/14,9679697
1648,5/29/14,96941296
1649,5/30/14,91746217
1650,5/31/14,23581299
1651,6/1/14,40167198
1652,6/2/14,86566838
1653,6/3/14,97861544
1654,6/4/14,12870974
1655,6/5/14,28326914
1656,6/6/14,55343081
1657,6/7/14,67731801
1658,6/8/14,64735861
1659,6/9/14,91271580
1660,6/10/14,85475379
1661,6/11/14,94461096
1662,6/12/14,94434568
1663,6/13/14,17757940
1664,6/14/14,6929266
1665,6/15/14,83218541
1666,6/16/14,60317245
1667,6/17/14,64072032
1668,6/18/14,18580046
1669,6/19/14,78999689
1670,6/20/14,10302629
1671,6/21/14,88943848
1672,6/22/14,26730521
1673,6/23/14,88296993
1674,6/24/14,55061392
1675,6/25/14,92271225
1676,6/26/14,78859386
1677,6/27/14,6929266
1678,6/28/14,27230087
1679,6/29/14,9415292
1680,6/30/14,53386032
1681,7/1/14,54909367
1682,7/2/14,83898012
1683,7/3/14,55044250
1684,7/4/14,44564565
1685,7/5/14,75458603
1686,7/6/14,77335722
1687,7/7/14,18507198
1688,7/8/14,59970022
1689,7/9/14,68677409
1690,7/10/14,60364623
1691,7/11/14,9222932
1692,7/12/14,91281142
1693,7/13/14,499975
1694,7/14/14,39793616
1695,7/15/14,4595889
1696,7/16/14,66272936
1697,7/17/14,80878577
1698,7/18/14,60317245
1699,7/19/14,48484186
1700,7/20/14,48038642
1701,7/21/14,11666700
1702,7/22/14,56911549
1703,7/23/14,36956802
1704,7/24/14,24386478
1705,7/25/14,62256788
1706,7/26/14,83122118
1707,7/27/14,59026449
1708,7/28/14,50424477
1709,7/29/14,75866859
1710,7/30/14,32669835
1711,7/31/14,1905045
1712,8/1/14,48208830
1713,8/2/14,98426020
1714,8/3/14,15573911
1715,8/4/14,94777467
1716,8/5/14,52866664
1717,8/6/14,78191629
1718,8/7/14,57976977
1719,8/8/14,53782300
1720,8/9/14,98438869
1721,8/10/14,75447562
1722,8/11/14,2310807
1723,8/12/14,10271561
1724,8/13/14,44713841
1725,8/14/14,36157388
1726,8/15/14,43450172
1727,8/16/14,32531951
1728,8/17/14,15948475
1729,8/18/14,37341244
1730,8/19/14,29746025
1731,8/20/14,77931477
1732,8/21/14,13799912
1733,8/22/14,65022915
1734,8/23/14,90132893
1735,8/24/14,37929133
1736,8/25/14,77175081
1737,8/26/14,26061495
1738,8/27/14,75507634
1739,8/28/14,88844694
1740,8/29/14,18592086
1741,8/30/14,45440104
1742,8/31/14,81257061
1743,9/1/14,9621334
1744,9/2/14,21529117
1745,9/3/14,10271561
1746,9/4/14,28525854
1747,9/5/14,59359314
1748,9/6/14,7569049
1749,9/7/14,3943407
1750,9/8/14,26730521
1751,9/9/14,46545096
1752,9/10/14,96941296
1753,9/11/14,3921233
1754,9/12/14,20259365
1755,9/13/14,8140001
1756,9/14/14,30984708
1757,9/15/14,13643552
1758,9/16/14,14267208
1759,9/17/14,5318485
1760,9/17/14,97265336
1761,9/18/14,53782300
1762,9/19/14,14497663
1763,9/20/14,1707767
1764,9/21/14,65934176
1765,9/22/14,3589048
1766,9/23/14,19336811
1767,9/24/14,65745321
1768,9/25/14,81809067
1769,9/26/14,22650844
1770,9/27/14,59359314
1771,9/28/14,26738851
1772,9/29/14,9172955
1773,9/30/14,28678334
1774,10/1/14,21117580
1775,10/2/14,82540285
1776,10/3/14,57364817
1777,10/4/14,13799912
1778,10/5/14,54680825
1779,10/6/14,59026449
1780,10/7/14,36157388
1781,10/8/14,10302629
1782,10/9/14,8634306
1783,10/10/14,45348140
1784,10/11/14,60924484
1785,10/12/14,39878138
1786,10/13/14,5242551
1787,10/14/14,56288740
1788,10/15/14,93110636
1789,10/16/14,62899972
1790,10/17/14,78398330
1791,10/17/14,87844314
1792,10/18/14,32955035
1793,10/19/14,18348821
1794,10/20/14,30650068
1795,10/21/14,29548825
1796,10/22/14,59913279
1797,10/23/14,67741305
1798,10/24/14,98870401
1799,10/25/14,84064088
1800,10/26/14,185742
1801,10/27/14,96956738
1802,10/28/14,69488592
1803,10/29/14,83122118
1804,10/30/14,72106731
1805,10/30/14,6247672
1806,10/31/14,86269559
1807,11/1/14,50913135
1808,11/2/14,30041838
1809,11/3/14,75447562
1810,11/4/14,81948831
1811,11/5/14,573404
1812,11/6/14,99256334
1813,11/7/14,79984015
1814,11/8/14,95870669
1815,11/9/14,36736368
1816,11/10/14,97814560
1817,11/11/14,66650275
1818,11/12/14,90969347
1819,11/13/14,13799912
1820,11/14/14,58908293
1821,11/15/14,45559700
1822,11/16/14,9591241
1823,11/17/14,4450382
1824,11/18/14,17298678
1825,11/19/14,43812528
1826,11/20/14,32531951
1827,11/21/14,88106109
1828,11/22/14,52739559
1829,11/23/14,66877186
1830,11/24/14,45659540
1831,11/25/14,30489508
1832,11/26/14,38056374
1833,11/27/14,26735426
1834,11/28/14,65362043
1835,11/29/14,11277990
1836,11/30/14,75605070
1837,12/1/14,47490583
1838,12/2/14,56911549
1839,12/3/14,3073302
1840,12/4/14,33886611
1841,12/5/14,26766246
1842,12/6/14,31574919
1843,12/7/14,98438869
1844,12/8/14,153300
1845,12/9/14,55343081
1846,12/10/14,26709627
1847,12/11/14,33732860
1848,12/12/14,23409465
1849,12/13/14,86486602
1850,12/14/14,81255831
1851,12/15/14,36956802
1852,12/16/14,56009788
1853,12/17/14,49793243
1854,12/18/14,93507095
1855,12/19/14,22392442
1856,12/20/14,40072635
1857,12/21/14,64812564
1858,12/22/14,72976933
1859,12/23/14,51391984
1860,12/24/14,72709352
1861,12/25/14,2409107
1862,12/26/14,59190892
1863,12/27/14,42842139
1864,12/28/14,5397487
1865,12/29/14,79152574
1866,12/30/14,17143401
1867,12/31/14,89690028
1868,1/1/15,71441995
1869,1/2/15,74927928
1870,1/3/15,93064017
1871,1/4/15,43371377
1872,1/5/15,64153401
1873,1/6/15,26061495
1874,1/7/15,54395133
1875,1/8/15,97233152
1876,1/9/15,4554962
1877,1/10/15,23763354
1878,1/11/15,45750381
1879,1/12/15,68990429
1880,1/13/15,82232422
1881,1/14/15,16981772
1882,1/15/15,99432604
1883,1/16/15,7454040
1884,1/17/15,29746025
1885,1/18/15,62341116
1886,1/19/15,13442056
1887,1/20/15,96995726
1888,1/21/15,37027383
1889,1/22/15,28326914
1890,1/23/15,4920233
1891,1/24/15,5884795
1892,1/25/15,23992170
1893,1/26/15,94737191
1894,1/27/15,68952113
1895,1/28/15,41250712
1896,1/29/15,26709627
1897,1/30/15,82232422
1898,1/31/15,78171304
1899,2/1/15,20036767
1900,2/2/15,92057578
1901,2/3/15,73847681
1902,2/4/15,51280577
1903,2/4/15,13441511
1904,2/5/15,13298781
1905,2/6/15,71677481
1906,2/7/15,40072635
1907,2/8/15,1744577
1908,2/9/15,90138139
1909,2/10/15,86566838
1910,2/11/15,16968368
1911,2/12/15,3576588
1912,2/13/15,59875222
1913,2/14/15,56482198
1914,2/15/15,64610554
1915,2/16/15,42794553
1916,2/17/15,75511970
1917,2/18/15,33872149
1918,2/19/15,8559820
1919,2/19/15,16515123
1920,2/20/15,42915360
1921,2/21/15,32977587
1922,2/22/15,9621334
1923,2/23/15,71652728
1924,2/24/15,32785529
1925,2/25/15,95539522
1926,2/26/15,23762180
1927,2/27/15,15968265
1928,2/28/15,82232422
1929,3/1/15,93834917
1930,3/2/15,96275849
1931,3/3/15,35339748
1932,3/4/15,47887300
1933,3/5/15,96090441
1934,3/6/15,52127903
1935,3/7/15,97514741
1936,3/8/15,7579367
1937,3/9/15,36597528
1938,3/10/15,30512992
1939,3/11/15,59117651
1940,3/12/15,19721036
1941,3/13/15,80275692
1942,3/14/15,51900787
1943,3/15/15,82349085
1944,3/16/15,42602894
1945,3/17/15,22537041
1946,3/18/15,35531927
1947,3/19/15,28731592
1948,3/20/15,31932274
1949,3/21/15,29828000
1950,3/22/15,32453039
1951,3/23/15,2777034
1952,3/24/15,90816182
1953,3/25/15,26321062
1954,3/26/15,59875222
1955,3/27/15,75605070
1956,3/28/15,37929133
1957,3/29/15,14003990
1958,3/30/15,87654604
1959,3/31/15,90969347
1960,4/1/15,55176227
1961,4/1/15,3672705
1962,4/2/15,51555682
1963,4/3/15,76249533
1964,4/4/15,65745321
1965,4/5/15,98668316
1966,4/6/15,35024161
1967,4/7/15,69804008
1968,4/8/15,70017686
1969,4/9/15,52462892
1970,4/10/15,97240490
1971,4/11/15,38060179
1972,4/11/15,85790898
1973,4/12/15,64735861
1974,4/13/15,30512992
1975,4/14/15,17768994
1976,4/15/15,37684580
1977,4/16/15,86738937
1978,4/17/15,19479496
1979,4/18/15,25127053
1980,4/19/15,54625058
1981,4/20/15,16898280
1982,4/21/15,83122118
1983,4/22/15,96585023
1984,4/23/15,5074410
1985,4/24/15,32234110
1986,4/25/15,71844137
1987,4/26/15,23461580
1988,4/27/15,24307805
1989,4/28/15,49813378
1990,4/29/15,88106109
1991,4/30/15,94511236
1992,5/1/15,54998198
1993,5/2/15,50913135
1994,5/3/15,32955035
1995,5/4/15,66016081
1996,5/5/15,97240490
1997,5/6/15,86269559
1998,5/7/15,13869388
1999,5/8/15,89807831
2000,5/9/15,23576760
2001,5/10/15,56009788
2002,5/11/15,93110636
2003,5/12/15,7454040
2004,5/13/15,77666483
2005,5/14/15,17783333
2006,5/15/15,62885522
2007,5/16/15,93095924
2008,5/17/15,84862981
2009,5/18/15,68990429
2010,5/19/15,56832510
2011,5/20/15,50865319
2012,5/21/15,10513915
2013,5/22/15,82470125
2014,5/23/15,51168125
2015,5/24/15,70017686
2016,5/25/15,61520262
2017,5/26/15,30337664
